/release/rl709199361/?ref_=bo_yld_table_1,The Avengers,|$623,357,910|,|4,349|,|$623,357,910|,May 4,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_1&rf=mojo_yld_table_1,Walt Disney Studios Motion Pictures
/release/rl3745875457/?ref_=bo_yld_table_2,The Dark Knight Rises,|$448,139,099|,|4,404|,|$448,139,099|,Jul 20,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_2&rf=mojo_yld_table_2,Warner Bros.
/release/rl4049110529/?ref_=bo_yld_table_3,The Hunger Games,|$408,010,692|,|4,137|,|$408,010,692|,Mar 23,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_3&rf=mojo_yld_table_3,Lionsgate
/release/rl1346799105/?ref_=bo_yld_table_4,Skyfall,|$290,904,271|,|3,526|,|$304,360,277|,Nov 9,https://pro.imdb.com/company/co0026545/boxoffice/?view=releases&ref_=mojo_yld_table_4&rf=mojo_yld_table_4,Sony Pictures Entertainment (SPE)
/release/rl3276178945/?ref_=bo_yld_table_5,The Twilight Saga: Breaking Dawn - Part 2,|$286,422,893|,|4,070|,|$292,324,737|,Nov 16,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_5&rf=mojo_yld_table_5,Lionsgate
/release/rl930317825/?ref_=bo_yld_table_6,The Amazing Spider-Man,|$262,030,663|,|4,318|,|$262,030,663|,Jul 3,https://pro.imdb.com/company/co0026545/boxoffice/?view=releases&ref_=mojo_yld_table_6&rf=mojo_yld_table_6,Sony Pictures Entertainment (SPE)
/release/rl910460417/?ref_=bo_yld_table_7,Brave,|$237,259,676|,|4,164|,|$237,283,207|,Jun 22,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_7&rf=mojo_yld_table_7,Walt Disney Studios Motion Pictures
/release/rl2321122817/?ref_=bo_yld_table_8,The Hobbit: An Unexpected Journey,|$228,546,604|,|4,100|,|$303,003,568|,Dec 14,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_8&rf=mojo_yld_table_8,Warner Bros.
/release/rl2255848961/?ref_=bo_yld_table_9,Ted,|$218,815,487|,|3,303|,|$218,815,487|,Jun 29,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_9&rf=mojo_yld_table_9,Universal Pictures
/release/rl1415611905/?ref_=bo_yld_table_10,Madagascar 3: Europe's Most Wanted,|$216,391,482|,|4,263|,|$216,391,482|,Jun 8,https://pro.imdb.com/company/co0040938/boxoffice/?view=releases&ref_=mojo_yld_table_10&rf=mojo_yld_table_10,DreamWorks
/release/rl2858518017/?ref_=bo_yld_table_11,The Lorax,|$214,030,500|,|3,769|,|$214,030,500|,Mar 2,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_11&rf=mojo_yld_table_11,Universal Pictures
/release/rl1298302465/?ref_=bo_yld_table_12,Men in Black 3,|$179,020,854|,|4,248|,|$179,020,854|,May 25,https://pro.imdb.com/company/co0026545/boxoffice/?view=releases&ref_=mojo_yld_table_12&rf=mojo_yld_table_12,Sony Pictures Entertainment (SPE)
/release/rl242058753/?ref_=bo_yld_table_13,Wreck-It Ralph,|$175,990,019|,|3,752|,|$189,422,889|,Nov 2,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_13&rf=mojo_yld_table_13,Walt Disney Studios Motion Pictures
/release/rl3327690241/?ref_=bo_yld_table_14,Ice Age: Continental Drift,|$161,139,599|,|3,886|,|$161,321,843|,Jul 13,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_14&rf=mojo_yld_table_14,Twentieth Century Fox
/release/rl2054194689/?ref_=bo_yld_table_15,Snow White and the Huntsman,|$155,332,381|,|3,777|,|$155,332,381|,Jun 1,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_15&rf=mojo_yld_table_15,Universal Pictures
/release/rl5801473/?ref_=bo_yld_table_16,Hotel Transylvania,|$145,321,690|,|3,375|,|$148,313,048|,Sep 28,https://pro.imdb.com/company/co0026545/boxoffice/?view=releases&ref_=mojo_yld_table_16&rf=mojo_yld_table_16,Sony Pictures Entertainment (SPE)
/release/rl1651869185/?ref_=bo_yld_table_17,Taken 2,|$138,936,379|,|3,706|,|$139,854,287|,Oct 5,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_17&rf=mojo_yld_table_17,Twentieth Century Fox
/release/rl1564575233/?ref_=bo_yld_table_18,21 Jump Street,|$138,447,667|,|3,148|,|$138,447,667|,Mar 16,https://pro.imdb.com/company/co0026545/boxoffice/?view=releases&ref_=mojo_yld_table_18&rf=mojo_yld_table_18,Sony Pictures Entertainment (SPE)
/release/rl3814622721/?ref_=bo_yld_table_19,Lincoln,|$134,189,097|,|2,293|,|$182,207,973|,Nov 9,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_19&rf=mojo_yld_table_19,Walt Disney Studios Motion Pictures
/release/rl1063945729/?ref_=bo_yld_table_20,Prometheus,|$126,477,084|,|3,442|,|$126,477,084|,Jun 8,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_20&rf=mojo_yld_table_20,Twentieth Century Fox
/release/rl107972097/?ref_=bo_yld_table_21,Safe House,|$126,373,434|,|3,121|,|$126,373,434|,Feb 10,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_21&rf=mojo_yld_table_21,Universal Pictures
/release/rl2541323777/?ref_=bo_yld_table_22,The Vow,|$125,014,030|,|3,038|,|$125,014,030|,Feb 10,https://pro.imdb.com/company/co0010568/boxoffice/?view=releases&ref_=mojo_yld_table_22&rf=mojo_yld_table_22,Screen Gems
/release/rl2657125889/?ref_=bo_yld_table_23,Magic Mike,|$113,721,571|,|3,120|,|$113,721,571|,Jun 29,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_23&rf=mojo_yld_table_23,Warner Bros.
/release/rl2521204225/?ref_=bo_yld_table_24,The Bourne Legacy,|$113,203,870|,|3,753|,|$113,203,870|,Aug 10,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_24&rf=mojo_yld_table_24,Universal Pictures
/release/rl1178764801/?ref_=bo_yld_table_25,Argo,|$108,720,920|,|3,247|,|$136,025,503|,Oct 12,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_25&rf=mojo_yld_table_25,Warner Bros.
/release/rl1079870977/?ref_=bo_yld_table_26,Journey 2: The Mysterious Island,|$103,860,290|,|3,500|,|$103,860,290|,Feb 10,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_26&rf=mojo_yld_table_26,Warner Bros.
/release/rl1062372865/?ref_=bo_yld_table_27,Flight,|$91,978,551|,|2,638|,|$93,772,375|,Nov 2,https://pro.imdb.com/company/co0023400/boxoffice/?view=releases&ref_=mojo_yld_table_27&rf=mojo_yld_table_27,Paramount Pictures
/release/rl1853130241/?ref_=bo_yld_table_28,Think Like a Man,|$91,547,205|,|2,052|,|$91,547,205|,Apr 20,https://pro.imdb.com/company/co0010568/boxoffice/?view=releases&ref_=mojo_yld_table_28&rf=mojo_yld_table_28,Screen Gems
/release/rl2304214529/?ref_=bo_yld_table_29,Rise of the Guardians,|$91,337,659|,|3,672|,|$103,412,758|,Nov 21,https://pro.imdb.com/company/co0040938/boxoffice/?view=releases&ref_=mojo_yld_table_29&rf=mojo_yld_table_29,DreamWorks
/release/rl1365411329/?ref_=bo_yld_table_30,Mission: Impossible - Ghost Protocol,|$87,050,578|,|3,555|,|$209,397,903|,Dec 16,https://pro.imdb.com/company/co0023400/boxoffice/?view=releases&ref_=mojo_yld_table_30&rf=mojo_yld_table_30,Paramount Pictures
